,chembl_id,IC50,units,canonical_smiles,pIC50
6333,CHEMBL3663925,1.1,nM,CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1C5CCN(CC5)C(=O)C=C,8.958607314841775
3303,CHEMBL1242111,1770.0,nM,Nc1ncnc2c1c(nn2C3CCCC3)c4cccc(O)c4F,5.752026733638194
6053,CHEMBL3940089,0.7,nM,CCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C,9.154901959985743
3419,CHEMBL1241490,964.0,nM,CC(C)n1nc(c2ccc3occc3c2)c4c(N)ncnc14,6.015922966097169
5105,CHEMBL3414594,183.0,nM,COc1ccccc1c2cc3c(NCc4ccccn4)ncnc3s2,6.73754891026957
1227,CHEMBL96780,3.8,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,8.42021640338319
3414,CHEMBL1242666,638.0,nM,CC(C)n1nc(c2ccc3c(C=O)c[nH]c3c2)c4c(N)ncnc14,6.195179321278838
1901,CHEMBL1204360,32.2,nM,Cl.COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,7.492144128304169
1164,CHEMBL160935,7700.0,nM,Cn1c(SSc2c(C(=O)c3occc3)c4ccccc4n2C)c(C(=O)c5occc5)c6ccccc16,5.113509274827518
269,CHEMBL14952,104.0,nM,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,6.982966660701219
3175,CHEMBL1173262,9830.0,nM,Cc1ccc(cc1)C2CC(=NN2C(=S)N)c3ccc(Br)c(Br)c3,5.007446482167865
1689,CHEMBL203645,1.7,nM,CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.769551078621726
3527,CHEMBL1683962,240.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc4ccc(CN5CCOCC5)cc4,6.619788758288394
49,CHEMBL76587,6500000.0,nM,Oc1ccc(CC(C#N)C#N)cc1,2.1870866433571443
2524,CHEMBL521155,35000.0,nM,Nc1ncnc2c1ncn2CC(=O)c3c[nH]c4ccccc34,4.455931955649724
2726,CHEMBL461782,11100.0,nM,CCOC(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c3cc(Br)c(Cl)s3)c1,4.954677021213342
3853,CHEMBL1914461,3.3,nM,Br.Oc1ccc(cc1)c2cc3c(NCc4ccccc4)ncnc3[nH]2,8.481486060122112
2355,CHEMBL490577,100.0,nM,Oc1ccc(\C=C(\C#N)/C(=O)NCCCCc2ccccc2)cc1O,7.0
2401,CHEMBL275638,50.0,ug.mL-1,O=C1C=C(Oc2ccccc12)c3ccccc3,7.301029995663981
3277,CHEMBL1242748,4800.0,nM,Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(F)c(O)c4,5.318758762624412
3405,CHEMBL1242475,571.0,nM,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ncc5c4,6.243363891754152
4873,CHEMBL3233772,1196.0,nM,CN(C)CCCNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.922268820347608
443,CHEMBL141175,15848.93,nM,COc1cc(\C=C(\C#N)/C(=O)N)cc(CSCc2ccc(Cl)cc2)c1O,4.800000052738446
5525,CHEMBL3753444,455.17,nM,COc1ccc(cn1)c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC,6.341826369776011
2241,CHEMBL539102,120.23,nM,Cl.COc1ccc2ncnc(Nc3ccccc3)c2c1,6.919987152892072
5879,CHEMBL3899132,16.0,nM,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c5ccccc5)c3)c2cc1NC(=O)\C=C\CN(C)C,7.795880017344075
675,CHEMBL56936,2.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN(C)C,8.698970004336019
607,CHEMBL171311,440.0,nM,Nc1ncnc2c1c(cn2C(CO)Cc3ccccc3)c4ccccc4,6.356547323513812
3350,CHEMBL1241678,1580.0,nM,Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(Cl)c(O)c4,5.801342913045577
2798,CHEMBL474524,333.0,nM,COc1cc2ncnc(c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN5CCOCC5,6.47755576649368
3287,CHEMBL1241481,170.0,nM,COc1cc(ccc1NC(=O)OC(C)(C)C)c2nn(C(C)C)c3ncnc(N)c23,6.769551078621726
6025,CHEMBL596964,100.0,nM,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,7.0
497,CHEMBL157128,150.0,nM,COCC1CCCN1CC#CC(=O)Nc2ccc3ncc(C#N)c(Nc4cccc(Br)c4)c3c2,6.823908740944319
6180,CHEMBL3671507,26.0,nM,CCCNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.585026652029182
1936,CHEMBL243628,166.7,nM,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4ccc(F)c(F)c4)c2cc1NC(=O)\C=C\CN(C)C,6.778064400171995
6139,CHEMBL3655348,10.0,nM,CN(C)C\C=C\C(=O)N1CCc2c(C1)sc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c23,8.0
3821,CHEMBL459,5228.0,nM,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,5.281664421091493
1333,CHEMBL91811,85.0,nM,CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.070581074285707
396,CHEMBL118321,7943.28,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,5.100000128334196
3951,CHEMBL1947125,65.0,nM,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2,7.187086643357144
2102,CHEMBL398963,1640.6,nM,Fc1ccc(Nc2ncnc3ccc(cc23)C#Cc4cccs4)cc1Cl,5.7849972927850475
6796,CHEMBL4078801,421.0,nM,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6cccc(OC)c6F,6.375717904164332
6531,CHEMBL3962343,5.0,nM,COc1cc(NC(C)C)ccc1Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2,8.301029995663981
1704,CHEMBL203295,21.0,nM,COc1cc(OC2CCN(C)CC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1,7.6777807052660805
6062,CHEMBL3904966,8.0,nM,COc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1O[C@H]4CCN(C4)C(=O)C=C,8.096910013008056
1417,CHEMBL118904,270.0,nM,[O-][N+](=O)c1cccc(c1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,6.568636235841013
6231,CHEMBL3671557,40.0,nM,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCCNCCC=O)c(NC(=O)C=C)cc23,7.3979400086720375
6481,CHEMBL3910422,5.5,nM,COc1ccc(Nc2ncc(Br)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1,8.259637310505756
2841,CHEMBL556684,4.0,ug.mL-1,COc1cc(O)c2C(=O)c3c(O)c(O)c(C)cc3C(=O)c2c1,8.397940008672037
4537,CHEMBL2424801,4700.0,nM,Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4cccnc4)cc23)c1,5.327902142064283
669,CHEMBL281467,374.8,nM,Brc1cccc(Nc2c(cnc3ncc(NC(=O)C=C)cc23)C#N)c1,6.426200417784259
5049,CHEMBL3325470,10400.0,nM,Cc1ccc2c(c1)cc(C3C(=C(N)N(C4=C3C(=O)CCC4)c5cccnc5)C#N)c6nnnn26,4.982966660701219
950,CHEMBL78280,4000.0,nM,CNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C(/C)\[N+](=O)[O-])cc2OC,5.3979400086720375
25,CHEMBL336113,1000.0,nM,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,6.0
6693,CHEMBL4087709,200.0,nM,COc1cc2cnnc(Nc3ccc(Cl)cc3F)c2cc1OC,6.698970004336019
681,CHEMBL14699,10.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCOCC4,8.0
2861,CHEMBL571040,13.0,nM,COCCOc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1NC(=O)[C@@H]4CCCN4C(=O)C=C,7.886056647693163
3092,CHEMBL1077107,99300.0,nM,CC1=C(C(NC(=N1)NN2C(=S)S\C(=C\c3occc3)\C2=O)c4ccc(O)cc4O)C(=O)Nc5cccc(c5)[N+](=O)[O-],4.0030507515046185
5708,CHEMBL3814211,0.8540000000000001,nM,NC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,9.068542129310995
3838,CHEMBL1916897,3.35,nM,CN(C)C\C=C\C(=O)N(C)c1cc2c(cc1Cl)nc(Nc3cc(F)ccc3C)c4cncn24,8.474955192963154
5177,CHEMBL3612593,53.0,nM,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc12,7.275724130399211
3363,CHEMBL1241300,100000.0,nM,COc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,4.0
4440,CHEMBL2347965,218.0,nM,CC(=O)Nc1cccc(c1)c2c(oc3ncnc(N[C@H](CO)c4ccccc4)c23)c5ccccc5,6.661543506395395
3759,CHEMBL1828865,6740.0,nM,Fc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,5.17134010346468
6428,CHEMBL4109796,18.75,nM,Nc1ncnc2c1c(nn2C[C@H]3CCCN3C(=O)C=C)c4ccc(Oc5ccccc5)cc4,7.726998727936262
602,CHEMBL540590,48.0,nM,Cl.[O-][N+](=O)c1ccc2c(c1)sc3c(Nc4cccc(Br)c4)ncnc23,7.318758762624412
3390,CHEMBL1242033,100000.0,nM,CC(C)n1nc(c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c4c(N)ncnc14,4.0
5664,CHEMBL3806172,232.3,nM,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(c3)[N+](=O)[O-])c2c4OCCOc14,6.633950790199765
5257,CHEMBL3622648,6.0,nM,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC4CCOCC4,8.221848749616356
3617,CHEMBL111586,346.74,nM,Oc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1O,6.459996055149973
4109,CHEMBL2029690,74300.0,nM,Cc1ccc(cc1C)N2NC(=O)\C(=C/c3oc(cc3)c4cc(ccc4O)[N+](=O)[O-])\C2=O,4.129011186239425
1667,CHEMBL401930,1600.0,nM,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,5.795880017344075
4415,CHEMBL2335376,300.0,nM,Nc1nc(Nc2cccc(Br)c2)c3cc(CCc4ccccn4)[nH]c3n1,6.522878745280337
4240,CHEMBL2152252,739.0,nM,CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,6.131355561605174
789,CHEMBL144589,600.0,nM,Oc1ccc(\C=C(/C#N)\C(=O)NCCCCNC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O,6.221848749616356
3930,CHEMBL1934624,9.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc4ccc(CN5CCCC5)cc4,8.045757490560675
2508,CHEMBL464210,2000.0,nM,CNC(=O)c1cc(Nc2ccc(cc2)c3nc4ccccc4s3)ccn1,5.698970004336019
6162,CHEMBL3671489,11.0,nM,CCNC(=O)NCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.958607314841775
3990,CHEMBL1952211,365.0,nM,COc1ccc(cc1)N2Cc3cnc(Nc4ccccc4)nc3N([C@H]5CC[C@H](O)C5)C2=O,6.437707135543525
6092,CHEMBL3972168,1.7,nM,COC(=O)[C@H]1C[C@@H](CCN1C(=O)C=C)Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC,8.769551078621726
3956,CHEMBL1947121,422.0,nM,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc4ccc(F)c(Cl)c4)c2cc1OC,6.374687549038326
4975,CHEMBL3355881,0.49,nM,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCn4ccnc4[N+](=O)[O-],9.309803919971486
1764,CHEMBL379041,8900.0,nM,Fc1ccc2Oc3ncnc(NCc4ccccc4)c3NCc2c1,5.050609993355087
1646,CHEMBL197689,70.0,nM,CCc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12)C(=O)NC,7.154901959985743
4843,CHEMBL3237936,2388.0,nM,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)CCN4CCN(CCO)CC4)c3)n2)N5CCN(C)CC5,5.6219656775426685
5061,CHEMBL3344212,77.2,nM,CS(=O)(=O)CC(NC1CCCCC1)c2oc(cc2)c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3,7.112382699664264
5750,CHEMBL3818115,1.34,nM,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]5COC(=O)N5,8.872895201635192
2918,CHEMBL597096,692.0,nM,CCCCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,6.1598939055432425
3518,CHEMBL1683952,22000.0,nM,Fc1cccc(COc2ccc(Nc3cc(ncn3)c4ccsc4)cc2Cl)c1,4.657577319177793
4670,CHEMBL3098326,37600.0,nM,COc1cc2nc(Cl)nc(Nc3ccc(NC(=O)C)cc3)c2cc1OC,4.424812155072339
3158,CHEMBL1094475,55200.0,nM,Nc1nc(Nc2cccc(c2)C#C)c3cc(Cc4ccc(Cl)cc4Cl)[nH]c3n1,4.2580609222708015
336,CHEMBL129946,330.0,nM,CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,6.481486060122113
5828,CHEMBL3941823,17.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6C[C@@H](C)N[C@@H](C)C6,7.769551078621726
4232,CHEMBL2148047,56.0,nM,CC(C)(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,7.251811972993799
4822,CHEMBL3234744,120.0,nM,CNc1ncc(cn1)C(=O)Nc2cc(ccc2C)C(=O)Nc3ccc(CN4CCN(C)CC4)c(c3)C(F)(F)F,6.920818753952375
4830,CHEMBL3234752,8.0,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,8.096910013008056
36,CHEMBL67057,4.5,nM,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc5c(ccn5Cc6ccccc6)c4)c23)C(=O)N7CCOCC7,8.346787486224656
5809,CHEMBL3951754,531.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OC,6.274905478918531
2144,CHEMBL271532,5.012,nM,CN1CCN(CCCNc2c(Br)cccc2Nc3ncnc4ccncc34)CC1,8.299988937677888
3735,CHEMBL1830263,3740.0,nM,NC(=S)N\N=C(\C=C\c1cccc(c1)[N+](=O)[O-])/c2ccccc2,5.42712839779952
1740,CHEMBL205454,5800.0,nM,COc1ccc2Oc3ncnc(Nc4ccc(Cl)cc4)c3NCc2c1,5.236572006437063
1706,CHEMBL382041,671.0,nM,COCCOc1cc(OC2CCOCC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1,6.1732774798310075
3652,CHEMBL114073,10471.29,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C(C)N4CCOCC4,4.97999981255505
6651,CHEMBL4073285,100000.0,nM,OC(=O)c1ccccc1c2oc(Cc3nc4ccccc4[nH]3)nn2,4.0
1730,CHEMBL426124,900.0,nM,COc1ccc2Oc3ncnc(Nc4ccc(F)c(Cl)c4)c3NCc2c1,6.045757490560675
5745,CHEMBL3815115,247.0,nM,Brc1cccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)c1,6.607303046740334
5100,CHEMBL3416625,5.0,nM,COc1ccccc1c2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2,8.301029995663981
927,CHEMBL76958,1000.0,nM,OC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,6.0
3032,CHEMBL589822,2180.0,nM,Fc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.661543506395395
5095,CHEMBL3416629,26.0,nM,O=C(Nc1ccc(CN2CCCC2)cc1)c3sc4ncnc5N(C(=O)Nc3c45)c6cccc(c6)C#C,7.585026652029182
519,CHEMBL113900,250.0,nM,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,6.6020599913279625
312,CHEMBL131020,1100.0,nM,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)S(=O)(=O)C,5.958607314841775
5943,CHEMBL3906533,4.4,nM,CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1,8.356547323513812
1513,CHEMBL293584,500.0,nM,Oc1cc2CCC(=C(C#N)C#N)c2cc1O,6.301029995663981
4316,CHEMBL116438,8600.0,nM,COc1cc(\C=C\C(=C\C(=O)\C=C\c2ccc(O)c(OC)c2)\O)ccc1O,5.0655015487564325
4512,CHEMBL2408045,4.0,nM,CNC(=O)CN1CCC(CC1)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC,8.397940008672037
1884,CHEMBL218677,2.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,8.698970004336019
2993,CHEMBL592617,0.17,nM,Brc1cccc(Nc2ncnc3ccc(NC(=O)CC#N)cc23)c1,9.769551078621726
3910,CHEMBL1928711,1640.0,nM,Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.785156151952302
731,CHEMBL538507,2100.0,nM,Cl.CN(C)CC(CSc1ccc(C)c(C)c1)C(=O)c2ccc(OCc3ccccc3)cc2,5.6777807052660805
1571,CHEMBL361322,5010.0,nM,C(c1ccccc1)c2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2,5.300162274132754
5922,CHEMBL3929584,29.0,nM,C[C@@H](Nc1ncnc2oc(cc12)c3ccc(C=C)cc3)c4ccccc4,7.5376020021010435
2502,CHEMBL462338,7700.0,nM,COc1nc(Nc2ccc(cc2)c3nc4ccccc4s3)c5cc[nH]c5n1,5.113509274827518
6146,CHEMBL3655354,6.4,nM,CC(C)N(C)C\C=C\C(=O)N1CCc2c(C1)sc3ncc(C#N)c(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23,8.193820026016112
4653,CHEMBL3092317,464.0,nM,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,6.333482019445119
6321,CHEMBL3952953,2.0,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1\N=C(/O)\C=C\[C@@H]4CCCN4C,8.698970004336019
4167,CHEMBL2048790,510.0,nM,OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5C(=O)NCc5c4)c(Cl)c3)c12,6.292429823902063
5660,CHEMBL3805584,473.6,nM,COCC(C)Oc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14,6.324588306285136
2459,CHEMBL451513,99.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@@H]5C[C@H](CN5)OC(=O)N6CCCC6)sc34)cc2Cl)c1,7.00436480540245
6150,CHEMBL3671478,15.0,nM,NC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C)CC1,7.823908740944319
6159,CHEMBL3671487,4.0,nM,CC(=O)NCCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,8.397940008672037
5910,CHEMBL3973601,27.0,nM,COc1ccc(cc1)c2oc3ncnc(N[C@H](C)c4ccc(F)cc4)c3c2,7.568636235841013
2578,CHEMBL359830,10000.0,nM,Fc1ccc(NC(=O)Nc2ncnc3nn4ccccc4c23)cc1,5.0
3958,CHEMBL1916951,24830.0,nM,Cc1ccc(cc1)S(=O)(=O)NC(=O)c2cccnc2,4.605023280445436
1835,CHEMBL208144,81.0,nM,CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.0915149811213505
3494,CHEMBL1641992,1300.0,nM,CN1CCN(CCC(=O)Nc2ccc3c(cnc(Nc4cccc(Br)c4)c3c2)C#N)CC1,5.886056647693163
5622,CHEMBL3775459,186.9,nM,Cc1cccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCOCC5)c4cc23)c1,6.728390698621168
343,CHEMBL340611,43.0,nM,CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,7.366531544420414
4350,CHEMBL2315409,94.0,ug.mL-1,C[C@@H](O)[C@@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC[C@@H](C)C2=C)C1=O)O)C(=O)O,7.026872146400302
107,CHEMBL431996,56500.0,nM,OC(=O)CCc1c2CCCCc2[nH]c1\C=C\3/C(=O)Nc4ccc(cc34)C(=O)O,4.247951552180561
934,CHEMBL309075,5400.0,nM,NCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,5.267606240177032
4947,CHEMBL3360603,0.31,nM,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCn4ccnc4[N+](=O)[O-],9.508638306165727
5820,CHEMBL3923650,522.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC,6.282329496997738
5218,CHEMBL3612573,440.0,nM,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4OC(=O)N(CCOC)c4cc23)c1,6.356547323513812
3861,CHEMBL1914668,6.6,nM,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(F)cc3)c4ccccc4,8.18045606445813
2795,CHEMBL481331,138.0,nM,CS(=O)(=O)CCNCc1ccc([nH]1)c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2,6.860120913598763
2499,CHEMBL452768,150.0,nM,O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc5c(ccn5S(=O)(=O)c6ccsc6)c4)c3s2)N7CCOCC7,6.823908740944319
6707,CHEMBL4075103,9.5,nM,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.022276394711152
2776,CHEMBL473428,3.0,nM,OCc1oc(cc1)c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,8.522878745280337
4995,CHEMBL3353398,5600000.0,nM,COc1cc(N2CCN(CC2)C(=O)[C@H]3CCCCN3)c(NC(=O)C=C)cc1Nc4ncc(Cl)c(n4)c5cnn6ccccc56,2.2518119729937998
2343,CHEMBL46946,1.0,ug.mL-1,Oc1ccc(\C=C\NC=O)cc1O,9.0
3968,CHEMBL1945453,19830.0,nM,Clc1ccc(cc1)S(=O)(=O)NC(=O)c2cccnc2Cl,4.702677285794698
2277,CHEMBL255237,14.0,nM,COCCO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2,7.853871964321762
2438,CHEMBL517123,28.0,nM,CN(C)C(=O)O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,7.552841968657781
3323,CHEMBL1241486,5320.0,nM,COc1cc(ccc1NC(C)CO)c2nn(C(C)C)c3ncnc(N)c23,5.274088367704952
405,CHEMBL140213,501187.23,nM,CC(C)(C)Oc1cc(\C=C(/C#N)\C(=N)S)cc(c1O)C(C)(C)C,3.3000000031431456
1590,CHEMBL185853,510.0,nM,Cc1ccc(Nc2ncnn3cccc23)cc1O,6.292429823902063
3361,CHEMBL1242029,1400.0,nM,COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23,5.853871964321762
4347,CHEMBL2315697,130.0,ug.mL-1,CC(C)[C@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC=C(C)[C@H]2C)C1=O)O)C(=O)O,6.886056647693163
5760,CHEMBL3823520,529.4,nM,COc1cc2c(Oc3ccc(NC(=O)c4cn(nn4)c5ccccc5Cl)cc3F)ccnc2cc1OCCCN6CCCCC6,6.276216063034671
3370,CHEMBL1242288,12600.0,nM,COc1ccc(cc1O)c2nn([C@@H]3CCNC3)c4ncnc(N)c24,4.899629454882437
580,CHEMBL2093928,419.0,nM,Cl.C[C@H](Nc1[nH]cnc2c3ccccc3nc12)c4ccccc4,6.377785977033705
5884,CHEMBL3962365,23.0,nM,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CCCC5,7.638272163982407
5300,CHEMBL3633940,9.0,nM,NC(=O)Nc1ccc(cc1)C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,8.045757490560675
2039,CHEMBL248108,35.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.455931955649724
5683,CHEMBL3805238,9.7,nM,CCOc1cc2ncnc(Nc3cccc(c3)[N+](=O)[O-])c2c4OCCOc14,8.013228265733755
339,CHEMBL130049,2400.0,nM,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)OC,5.619788758288394
1955,CHEMBL392774,190.0,nM,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,6.721246399047171
3319,CHEMBL1242846,100000.0,nM,COc1ncc(c(OC)n1)c2nn(C(C)C)c3ncnc(N)c23,4.0
6098,CHEMBL3923275,1000.0,nM,CN(C)CCOc1ccc(C)c(Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)c1,6.0
3094,CHEMBL1081198,50000.0,nM,FC(F)(F)c1cccc(NC(=O)Nc2cccc(c2)c3cn4ccnc4c(NCc5ccncc5)n3)c1,4.301029995663981
410,CHEMBL135577,4600.0,nM,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c4ccccc14,5.337242168318426
3833,CHEMBL1910268,93300.0,nM,Nc1ncnc2nc(NCCO)c(cc12)C#N,4.0301183562535
